,RESELLER,GENDER,BRAND,LM_Ratings,LM_Positive
82379,Allegro,Woman,Obaku,3131,0.98
82427,Allegro,Woman,ELLE,3131,0.98
82441,Allegro,Man,Gino,3131,0.98
82445,Allegro,Woman,Zeppelin,3131,0.98
82477,Allegro,Man,Xonix,3131,0.98
82573,Allegro,Woman,Bisset,3131,0.98
82576,Allegro,Woman,Adriatica,3131,0.98
82655,Allegro,Woman,Jordan Kerr,3131,0.98
82794,Allegro,Woman,Nautica,3131,0.98
82881,Allegro,Man,PIERRE RICAUD,3131,0.98
82882,Allegro,Man,Pierre Ricaud,3131,0.98
82914,Allegro,Woman,GINO ROSSI,3131,0.98
82994,Allegro,Woman,JORDAN KERR,3131,0.98
83093,Allegro,Woman,OBAKU,3131,0.98
83142,Allegro,Woman,LACOSTE,3131,0.98
83351,Allegro,Unisex,ORIENT,3131,0.98
83421,Allegro,Woman,PERFECT,3131,0.98
83422,Allegro,Woman,Perfect,3131,0.98
83527,Allegro,Man,Adexe,3131,0.98
83528,Allegro,Man,ADEXE,3131,0.98
83572,Allegro,Man,Skmei,3131,0.98
83636,Allegro,Woman,MVMT,3131,0.98
83699,Allegro,Man,Naviforce,3131,0.98
84320,Allegro,Woman,Qq,3131,0.98
84475,Allegro,Woman,Xonix,3131,0.98
84866,Allegro,Woman,Seiko,3131,0.98
84883,Allegro,Woman,MICHAEL KORS,3131,0.98
84911,Allegro,Woman,Ice Watch,3131,0.98
84956,Allegro,Woman,SEIKO,3131,0.98
85092,Allegro,Unisex,Lacoste,3131,0.98
85567,Allegro,Woman,LORUS,3131,0.98
85911,Allegro,Woman,PIERRE RICAUD,3131,0.98
86158,Allegro,Woman,Giacomo Design,3131,0.98
86265,Allegro,Woman,Bobroff,3131,0.98
86269,Allegro,Woman,Grovana,3131,0.98
86492,Allegro,Woman,Anne Klein,3131,0.98
86511,Allegro,Woman,Reebok,3131,0.98
86512,Allegro,Man,Curren,3131,0.98
86517,Allegro,Man,Time Force,3131,0.98
86518,Allegro,Woman,Time Force,3131,0.98
86541,Allegro,Man,MVMT,3131,0.98
86593,Allegro,Man,Ungaro,3131,0.98
86595,Allegro,Man,Bobo Bird,3131,0.98
86596,Allegro,Woman,Bobo Bird,3131,0.98
86733,Allegro,Woman,Ruben Verdu,3131,0.98
86735,Allegro,Man,Ruben Verdu,3131,0.98
86740,Allegro,Unisex,Paul Hewitt,3131,0.98
86746,Allegro,Woman,Hoops,3131,0.98
86747,Allegro,Woman,Welder,3131,0.98
86758,Allegro,Unisex,Ice Watch,3131,0.98
86761,Allegro,Man,Ice Watch,3131,0.98
86978,Allegro,Woman,Lavvu,3131,0.98
87730,Allegro,Man,Jordan Kerr,3131,0.98
87781,Allegro,Woman,Bering,3131,0.98
87792,Allegro,Man,Giacomo Design,3131,0.98
87886,Allegro,Woman,Folli Follie,3131,0.98
87887,Allegro,Man,Marc Ecko,3131,0.98
87889,Allegro,Woman,Marc Ecko,3131,0.98
87899,Allegro,Woman,Gc,3131,0.98
87914,Allegro,Woman,RBO,3131,0.98
87918,Allegro,Woman,Arabians,3131,0.98
87937,Allegro,Unisex,Nautica,3131,0.98
87987,Allegro,Unisex,Lorus,3131,0.98
88595,Allegro,Woman,Naviforce,3131,0.98
88803,Allegro,Woman,Roamer,3131,0.98
88805,Allegro,Man,Roamer,3131,0.98
88818,Allegro,Woman,Skmei,3131,0.98
88884,Allegro,Woman,Aviator,3131,0.98
88922,Allegro,Woman,Pulsar,3131,0.98
89149,Allegro,Unisex,Michael Kors,3131,0.98
89431,Allegro,Woman,Pierre Cardin,3131,0.98
89438,Allegro,Man,Pierre Cardin,3131,0.98
90074,Allegro,Woman,Kahuna,3131,0.98
90091,Answear,Unisex,Furla,13,0.77
90094,Answear,Woman,Swarovski,13,0.77
90095,Answear,Woman,SWAROVSKI,13,0.77
90130,Answear,Man,Timberland,13,0.77
90134,Answear,Unisex,Timberland,13,0.77
90135,Answear,Woman,Versus,13,0.77
90145,Answear,Unisex,Versus,13,0.77
90153,Answear,Man,Diesel,13,0.77
90161,Answear,Man,Timex,13,0.77
90167,Answear,Man,Fossil,13,0.77
90172,Answear,Man,Armani Exchange,13,0.77
90173,Answear,Man,Armani_AX,13,0.77
90181,Answear,Man,Calvin Klein,13,0.77
90185,Answear,Man,FOSSIL,13,0.77
90195,Answear,Man,Emporio Armani,13,0.77
90207,Answear,Man,Lacoste,13,0.77
90210,Answear,Man,Skagen,13,0.77
90218,Answear,Unisex,Skagen,13,0.77
90219,Answear,Woman,Skagen,13,0.77
90265,Answear,Woman,Kate Spade New York,13,0.77
90277,Answear,Woman,Armani Exchange,13,0.77
90278,Answear,Woman,Armani_AX,13,0.77
90301,Answear,Unisex,Armani Exchange,13,0.77
90337,Answear,Woman,Guess,13,0.77
90344,Answear,Man,Guess,13,0.77
90357,Answear,Woman,DKNY,13,0.77
90359,Answear,Woman,Dkny,13,0.77
90378,Answear,Unisex,DKNY,13,0.77
90420,Answear,Woman,Ted Baker,13,0.77
90422,Answear,Man,Ted Baker,13,0.77
90425,Answear,Unisex,Ted Baker,13,0.77
90446,Answear,Woman,Fossil,13,0.77
90487,Answear,Unisex,Fossil,13,0.77
90533,Answear,Woman,Timex,13,0.77
90638,Answear,Unisex,Timex,13,0.77
90718,Answear,Woman,Calvin Klein,13,0.77
90767,Answear,Unisex,Hype,13,0.77
90774,Answear,Unisex,Diesel,13,0.77
90845,Answear,Woman,Emporio Armani,13,0.77
90926,Answear,Woman,Lacoste,13,0.77
91059,Answear,Unisex,Lacoste,13,0.77
91175,Swiss,Woman,Furla,78,0.96
91178,Swiss,Man,Swiss Military Hanowa,78,0.96
91180,Swiss,Man,Swiss Military,78,0.96
91251,Swiss,Man,Swiss Military Chrono,78,0.96
91644,Swiss,Woman,Swiss Military Hanowa,78,0.96
91646,Swiss,Man,Festina,78,0.96
91653,Swiss,Woman,Festina,78,0.96
91675,Swiss,Man,FESTINA,78,0.96
92159,Swiss,Unisex,Festina,78,0.96
92202,Swiss,Man,Kenneth Cole,78,0.96
92263,Swiss,Man,Police,78,0.96
92525,Swiss,Woman,Pierre Cardin,78,0.96
92793,Swiss,Man,Nixon,78,0.96
92794,Swiss,Woman,Nixon,78,0.96
92796,Swiss,Woman,Liu: Jo,78,0.96
92829,Swiss,Man,Hugo Boss,78,0.96
92878,Swiss,Woman,Hugo Boss,78,0.96
92925,Swiss,Man,Timex,78,0.96
92931,Swiss,Man,Diesel,78,0.96
92933,Swiss,Man,Emporio Armani,78,0.96
92934,Swiss,Woman,Michael Kors,78,0.96
92949,Swiss,Man,Orient,78,0.96
92950,Swiss,Man,Claude Bernard,78,0.96
92953,Swiss,Man,Casio,78,0.96
92955,Swiss,Man,Fossil,78,0.96
92978,Swiss,Man,Vostok Europe,78,0.96
92979,Swiss,Man,Vostok,78,0.96
93003,Swiss,Man,Armani Exchange,78,0.96
93004,Swiss,Man,Armani_AX,78,0.96
93046,Swiss,Woman,Timex,78,0.96
93053,Swiss,Man,ORIENT,78,0.96
93064,Swiss,Man,Michael Kors,78,0.96
93086,Swiss,Man,FOSSIL,78,0.96
93096,Swiss,Woman,Olivia Burton,78,0.96
93112,Swiss,Man,Royal London,78,0.96
93401,Swiss,Woman,Skagen,78,0.96
93404,Swiss,Man,Skagen,78,0.96
93410,Swiss,Unisex,Skagen,78,0.96
93415,Swiss,Woman,Doxa,78,0.96
93416,Swiss,Man,Doxa,78,0.96
93420,Swiss,Woman,Armani Exchange,78,0.96
93421,Swiss,Woman,Armani_AX,78,0.96
93457,Swiss,Unisex,Armani Exchange,78,0.96
94035,Swiss,Woman,Guess,78,0.96
94038,Swiss,Man,Guess,78,0.96
94042,Swiss,Woman,GUESS,78,0.96
94049,Swiss,Woman,Cluse,78,0.96
94069,Swiss,Unisex,Fossil,78,0.96
94071,Swiss,Woman,Fossil,78,0.96
94201,Swiss,Unisex,Paul Hewitt,78,0.96
94274,Swiss,Woman,Vostok Europe,78,0.96
94275,Swiss,Woman,Vostok,78,0.96
94568,Swiss,Unisex,Timex,78,0.96
94670,Swiss,Woman,Claude Bernard,78,0.96
94920,Swiss,Woman,Esprit,78,0.96
94931,Swiss,Woman,Daisy Dixon,78,0.96
95128,Swiss,Woman,Calvin Klein,78,0.96
95129,Swiss,Man,Calvin Klein,78,0.96
95188,Swiss,Man,Manfred Cracco,78,0.96
95198,Swiss,Unisex,Diesel,78,0.96
95230,Swiss,Woman,Diesel,78,0.96
95402,Swiss,Woman,Emporio Armani,78,0.96
95703,Swiss,Woman,Orient,78,0.96
96013,Swiss,Woman,MICHAEL KORS,78,0.96
96046,Swiss,Woman,Casio,78,0.96
96148,Swiss,Man,EMPORIO ARMANI,78,0.96
96474,Swiss,Man,Maserati,78,0.96
96489,Swiss,Woman,Royal London,78,0.96
96601,Swiss,Man,Victorinox,78,0.96
96806,Swiss,Unisex,Michael Kors,78,0.96
96927,Swiss,Man,Pierre Cardin,78,0.96
97030,Eobuwie,Unisex,Furla,9358,0.97
97061,Eobuwie,Man,Festina,9358,0.97
97071,Eobuwie,Unisex,Festina,9358,0.97
97072,Eobuwie,Woman,Festina,9358,0.97
97114,Eobuwie,Man,Timberland,9358,0.97
97126,Eobuwie,Woman,Timberland,9358,0.97
97138,Eobuwie,Unisex,Timberland,9358,0.97
97150,Eobuwie,Unisex,Scuderia Ferrari,9358,0.97
97151,Eobuwie,Unisex,Ferrari,9358,0.97
97153,Eobuwie,Man,Scuderia Ferrari,9358,0.97
97154,Eobuwie,Man,Ferrari,9358,0.97
97170,Eobuwie,Woman,Versus,9358,0.97
97172,Eobuwie,Man,Versus,9358,0.97
97174,Eobuwie,Unisex,Versus,9358,0.97
97186,Eobuwie,Man,Invicta,9358,0.97
97201,Eobuwie,Unisex,Invicta,9358,0.97
97208,Eobuwie,Man,adidas,9358,0.97
97209,Eobuwie,Unisex,adidas,9358,0.97
97224,Eobuwie,Unisex,Esprit,9358,0.97
97225,Eobuwie,Man,Casio,9358,0.97
97227,Eobuwie,Woman,Guess,9358,0.97
97234,Eobuwie,Woman,Michael Kors,9358,0.97
97235,Eobuwie,Man,Timex,9358,0.97
97237,Eobuwie,Man,Bulova,9358,0.97
97240,Eobuwie,Woman,Daniel Wellington,9358,0.97
97241,Eobuwie,Woman,DANIEL WELLINGTON,9358,0.97
97253,Eobuwie,Man,Fossil,9358,0.97
97255,Eobuwie,Man,Diesel,9358,0.97
97261,Eobuwie,Man,Armani Exchange,9358,0.97
97262,Eobuwie,Man,Armani_AX,9358,0.97
97271,Eobuwie,Unisex,Maserati,9358,0.97
97279,Eobuwie,Man,CASIO,9358,0.97
97281,Eobuwie,Man,Adriatica,9358,0.97
97285,Eobuwie,Man,Michael Kors,9358,0.97
97297,Eobuwie,Man,FOSSIL,9358,0.97
97303,Eobuwie,Man,Lacoste,9358,0.97
97311,Eobuwie,Man,Guess,9358,0.97
97319,Eobuwie,Man,Emporio Armani,9358,0.97
97328,Eobuwie,Man,Lorus,9358,0.97
97331,Eobuwie,Woman,Casio,9358,0.97
97345,Eobuwie,Man,Nautica,9358,0.97
97352,Eobuwie,Man,Daniel Wellington,9358,0.97
97357,Eobuwie,Man,Skagen,9358,0.97
97374,Eobuwie,Unisex,Skagen,9358,0.97
97375,Eobuwie,Woman,Skagen,9358,0.97
97466,Eobuwie,Woman,Armani Exchange,9358,0.97
97467,Eobuwie,Woman,Armani_AX,9358,0.97
97488,Eobuwie,Unisex,Armani Exchange,9358,0.97
97572,Eobuwie,Unisex,Guess,9358,0.97
97597,Eobuwie,Woman,DKNY,9358,0.97
97600,Eobuwie,Woman,Dkny,9358,0.97
97609,Eobuwie,Unisex,DKNY,9358,0.97
97630,Eobuwie,Woman,Ted Baker,9358,0.97
97637,Eobuwie,Unisex,Ted Baker,9358,0.97
97660,Eobuwie,Woman,Cluse,9358,0.97
97671,Eobuwie,Man,Cluse,9358,0.97
97686,Eobuwie,Unisex,Cluse,9358,0.97
97690,Eobuwie,Woman,Fossil,9358,0.97
97715,Eobuwie,Unisex,Fossil,9358,0.97
97800,Eobuwie,Woman,Timex,9358,0.97
97856,Eobuwie,Unisex,Timex,9358,0.97
97892,Eobuwie,Woman,Esprit,9358,0.97
97899,Eobuwie,Man,Esprit,9358,0.97
98015,Eobuwie,Unisex,Hype,9358,0.97
98028,Eobuwie,Man,Tommy Hilfiger,9358,0.97
98033,Eobuwie,Woman,Tommy Hilfiger,9358,0.97
98035,Eobuwie,Unisex,Diesel,9358,0.97
98096,Eobuwie,Woman,MICHAEL KORS,9358,0.97
98107,Eobuwie,Woman,Lorus,9358,0.97
98128,Eobuwie,Woman,Lacoste,9358,0.97
98166,Eobuwie,Woman,Emporio Armani,9358,0.97
98171,Eobuwie,Woman,Adriatica,9358,0.97
98186,Eobuwie,Woman,CASIO,9358,0.97
98200,Eobuwie,Unisex,Daniel Wellington,9358,0.97
98370,Eobuwie,Unisex,Casio,9358,0.97
98503,Eobuwie,Woman,GUESS,9358,0.97
98543,Eobuwie,Man,EMPORIO ARMANI,9358,0.97
98707,Eobuwie,Unisex,Lacoste,9358,0.97
98726,Eobuwie,Man,Maserati,9358,0.97
98749,Eobuwie,Woman,Maserati,9358,0.97
98812,Eobuwie,Unisex,Nautica,9358,0.97
99002,Eobuwie,Unisex,Michael Kors,9358,0.97
99072,Eobuwie,Man,Jacques Lemans,9358,0.97
99076,Eobuwie,Woman,Jacques Lemans,9358,0.97
99089,Eobuwie,Unisex,Jacques Lemans,9358,0.97
99237,Ponadczasowi,Man,Oxygen,14,1.0
99238,Ponadczasowi,Man,Hugo Boss,14,1.0
99241,Ponadczasowi,Man,Swiss Military Hanowa,14,1.0
99245,Ponadczasowi,Man,Swiss Alpine Military,14,1.0
99249,Ponadczasowi,Man,Festina,14,1.0
99255,Ponadczasowi,Woman,Festina,14,1.0
99261,Ponadczasowi,Man,Timberland,14,1.0
99263,Ponadczasowi,Unisex,Timberland,14,1.0
99264,Ponadczasowi,Man,Citizen,14,1.0
99267,Ponadczasowi,Man,CITIZEN,14,1.0
99358,Ponadczasowi,Woman,Citizen,14,1.0
99506,Ponadczasowi,Woman,Versus,14,1.0
99512,Ponadczasowi,Man,Versus,14,1.0
99571,Ponadczasowi,Unisex,Versus,14,1.0
99575,Ponadczasowi,Woman,Hugo Boss,14,1.0
99628,Ponadczasowi,Man,Zeppelin,14,1.0
99629,Ponadczasowi,Woman,Calvin Klein,14,1.0
99630,Ponadczasowi,Man,Emporio Armani,14,1.0
99634,Ponadczasowi,Woman,Michael Kors,14,1.0
99638,Ponadczasowi,Man,Diesel,14,1.0
99647,Ponadczasowi,Man,Orient,14,1.0
99649,Ponadczasowi,Man,Tommy Hilfiger,14,1.0
99653,Ponadczasowi,Woman,MICHAEL KORS,14,1.0
99656,Ponadczasowi,Man,Adriatica,14,1.0
99657,Ponadczasowi,Woman,Pierre Ricaud,14,1.0
99658,Ponadczasowi,Man,Calvin Klein,14,1.0
99675,Ponadczasowi,Man,Rubicon,14,1.0
99682,Ponadczasowi,Man,EMPORIO ARMANI,14,1.0
99697,Ponadczasowi,Man,Armani Exchange,14,1.0
99698,Ponadczasowi,Man,Armani_AX,14,1.0
99702,Ponadczasowi,Man,Obaku,14,1.0
99724,Ponadczasowi,Man,Bulova,14,1.0
99726,Ponadczasowi,Man,Versace,14,1.0
99738,Ponadczasowi,Man,Seiko,14,1.0
99740,Ponadczasowi,Man,ORIENT,14,1.0
99760,Ponadczasowi,Man,Pierre Ricaud,14,1.0
99763,Ponadczasowi,Man,Gino,14,1.0
99779,Ponadczasowi,Man,Maserati,14,1.0
99783,Ponadczasowi,Woman,Orient,14,1.0
99826,Ponadczasowi,Man,Bisset,14,1.0
99883,Ponadczasowi,Man,SEIKO,14,1.0
99909,Ponadczasowi,Woman,Cluse,14,1.0
99993,Ponadczasowi,Man,Atlantic,14,1.0
100034,Ponadczasowi,Woman,Lacoste,14,1.0
100062,Ponadczasowi,Man,GINO ROSSI,14,1.0
100093,Ponadczasowi,Woman,Olivia Burton,14,1.0
100104,Ponadczasowi,Man,Guess,14,1.0
100105,Ponadczasowi,Woman,Guess,14,1.0
100131,Ponadczasowi,Unisex,Guess,14,1.0
100148,Ponadczasowi,Woman,Versace,14,1.0
100264,Ponadczasowi,Unisex,Versace,14,1.0
100272,Ponadczasowi,Woman,Bulova,14,1.0
100318,Ponadczasowi,Woman,CLUSE,14,1.0
100349,Ponadczasowi,Man,Cluse,14,1.0
100398,Ponadczasowi,Woman,Fossil,14,1.0
100453,Ponadczasowi,Woman,Esprit,14,1.0
100454,Ponadczasowi,Woman,Obaku,14,1.0
100491,Ponadczasowi,Unisex,Calvin Klein,14,1.0
100802,Ponadczasowi,Woman,Rubicon,14,1.0
100900,Ponadczasowi,Woman,Tommy Hilfiger,14,1.0
100961,Ponadczasowi,Woman,Bisset,14,1.0
100975,Ponadczasowi,Unisex,Diesel,14,1.0
101057,Ponadczasowi,Woman,Gino,14,1.0
101063,Ponadczasowi,Man,Michael Kors,14,1.0
101085,Ponadczasowi,Woman,Emporio Armani,14,1.0
101175,Ponadczasowi,Woman,OBAKU,14,1.0
101198,Ponadczasowi,Woman,Adriatica,14,1.0
101213,Ponadczasowi,Man,PIERRE RICAUD,14,1.0
101298,Ponadczasowi,Woman,Armani Exchange,14,1.0
101299,Ponadczasowi,Woman,Armani_AX,14,1.0
101386,Ponadczasowi,Woman,Q&Q,14,1.0
101410,Ponadczasowi,Woman,TOMMY HILFIGER,14,1.0
101549,Ponadczasowi,Woman,GINO ROSSI,14,1.0
101633,Ponadczasowi,Man,Lacoste,14,1.0
101912,Ponadczasowi,Woman,PIERRE RICAUD,14,1.0
101946,Ponadczasowi,Woman,Zeppelin,14,1.0
102169,Ponadczasowi,Unisex,Maserati,14,1.0
103144,Ponadczasowi,Woman,Gino Rossi,14,1.0
103334,Ponadczasowi,Unisex,Michael Kors,14,1.0
103450,Ponadczasowi,Woman,Jp Gatsby,14,1.0
103503,Niwatch,Man,Bobo Bird,0,0.0
103541,Niwatch,Woman,King Hoon,0,0.0
103574,Niwatch,Man,Niwatch,0,0.0
103618,Timestore,Man,Swiss Military Hanowa,158,0.99
103623,Timestore,Woman,Swiss Military Hanowa,158,0.99
103639,Timestore,Man,Swiss Military Chrono,158,0.99
103728,Timestore,Man,Festina,158,0.99
103735,Timestore,Woman,Festina,158,0.99
103754,Timestore,Man,FESTINA,158,0.99
104323,Timestore,Unisex,Festina,158,0.99
104462,Timestore,Man,Swarovski,158,0.99
104463,Timestore,Man,Tommy Hilfiger,158,0.99
104467,Timestore,Man,Police,158,0.99
104505,Timestore,Woman,Police,158,0.99
104512,Timestore,Man,Timberland,158,0.99
104517,Timestore,Woman,Timberland,158,0.99
104573,Timestore,Unisex,Timberland,158,0.99
104691,Timestore,Man,Citizen,158,0.99
104692,Timestore,Man,CITIZEN,158,0.99
104715,Timestore,Woman,Citizen,158,0.99
105010,Timestore,Woman,CITIZEN,158,0.99
105056,Timestore,Woman,Rosefield,158,0.99
105092,Timestore,Woman,Versus,158,0.99
105095,Timestore,Man,Versus,158,0.99
105098,Timestore,Man,Invicta,158,0.99
105100,Timestore,Man,Zeppelin,158,0.99
105112,Timestore,Man,Victorinox,158,0.99
105114,Timestore,Woman,Victorinox,158,0.99
105152,Timestore,Man,adidas,158,0.99
105153,Timestore,Man,Adidas,158,0.99
105154,Timestore,Unisex,adidas,158,0.99
105156,Timestore,Woman,Marc Jacobs,158,0.99
105158,Timestore,Man,Hugo Boss,158,0.99
105168,Timestore,Woman,Hugo Boss,158,0.99
105176,Timestore,Unisex,Hugo Boss,158,0.99
105341,Timestore,Man,Casio,158,0.99
105349,Timestore,Man,Emporio Armani,158,0.99
105353,Timestore,Woman,Esprit,158,0.99
105358,Timestore,Woman,Michael Kors,158,0.99
105363,Timestore,Man,Timex,158,0.99
105365,Timestore,Man,Diesel,158,0.99
105367,Timestore,Woman,Calvin Klein,158,0.99
105371,Timestore,Woman,Guess,158,0.99
105378,Timestore,Man,CASIO,158,0.99
105382,Timestore,Man,Vostok Europe,158,0.99
105383,Timestore,Man,Vostok,158,0.99
105401,Timestore,Man,Seiko,158,0.99
105403,Timestore,Man,Fossil,158,0.99
105424,Timestore,Woman,MICHAEL KORS,158,0.99
105426,Timestore,Man,Orient,158,0.99
105472,Timestore,Woman,Casio,158,0.99
105474,Timestore,Man,LACOSTE,158,0.99
105475,Timestore,Man,Lacoste,158,0.99
105478,Timestore,Man,EMPORIO ARMANI,158,0.99
105525,Timestore,Man,Protrek,158,0.99
105557,Timestore,Man,Guess,158,0.99
105583,Timestore,Man,SEIKO,158,0.99
105588,Timestore,Man,Pulsar,158,0.99
105626,Timestore,Man,ORIENT,158,0.99
105657,Timestore,Man,Michael Kors,158,0.99
105689,Timestore,Unisex,Casio,158,0.99
105740,Timestore,Man,FOSSIL,158,0.99
105764,Timestore,Man,Lor,158,0.99
105774,Timestore,Man,TOMMY HILFIGER,158,0.99
105868,Timestore,Woman,Daniel Wellington,158,0.99
105907,Timestore,Man,Skagen,158,0.99
105966,Timestore,Man,Lorus,158,0.99
105979,Timestore,Man,Bering,158,0.99
106021,Timestore,Man,Armani_AX,158,0.99
106401,Timestore,Woman,Skagen,158,0.99
106402,Timestore,Unisex,Skagen,158,0.99
106461,Timestore,Man,Armani Exchange,158,0.99
106466,Timestore,Woman,Armani Exchange,158,0.99
106467,Timestore,Woman,Armani_AX,158,0.99
106471,Timestore,Unisex,Armani Exchange,158,0.99
106520,Timestore,Woman,Swiss Military Chrono,158,0.99
106672,Timestore,Woman,GUESS,158,0.99
106708,Timestore,Unisex,Guess,158,0.99
106882,Timestore,Woman,DKNY,158,0.99
106883,Timestore,Woman,Dkny,158,0.99
106904,Timestore,Woman,Cluse,158,0.99
106921,Timestore,Man,Cluse,158,0.99
106944,Timestore,Unisex,Cluse,158,0.99
106962,Timestore,Woman,Fossil,158,0.99
107050,Timestore,Unisex,Fossil,158,0.99
107244,Timestore,Woman,Vostok Europe,158,0.99
107245,Timestore,Woman,Vostok,158,0.99
107360,Timestore,Woman,Timex,158,0.99
107419,Timestore,Unisex,Timex,158,0.99
107644,Timestore,Man,Daniel Wellington,158,0.99
107647,Timestore,Woman,DANIEL WELLINGTON,158,0.99
107649,Timestore,Man,DANIEL WELLINGTON,158,0.99
107652,Timestore,Unisex,Daniel Wellington,158,0.99
107677,Timestore,Woman,s.Oliver,158,0.99
107678,Timestore,Woman,S.Oliver,158,0.99
107680,Timestore,Man,s.Oliver,158,0.99
107712,Timestore,Woman,Swatch,158,0.99
107715,Timestore,Man,Swatch,158,0.99
107764,Timestore,Man,Esprit,158,0.99
107784,Timestore,Unisex,Esprit,158,0.99
107813,Timestore,Man,Tissot,158,0.99
107850,Timestore,Man,Calvin Klein,158,0.99
107910,Timestore,Woman,Tommy Hilfiger,158,0.99
107938,Timestore,Woman,TOMMY HILFIGER,158,0.99
108164,Timestore,Unisex,Tommy Hilfiger,158,0.99
108423,Timestore,Unisex,Diesel,158,0.99
108724,Timestore,Woman,Lacoste,158,0.99
108867,Timestore,Woman,Emporio Armani,158,0.99
109029,Timestore,Woman,Lorus,158,0.99
109331,Timestore,Woman,MVMT,158,0.99
109393,Timestore,Woman,Seiko,158,0.99
109395,Timestore,Woman,CASIO,158,0.99
109523,Timestore,Woman,LACOSTE,158,0.99
109625,Timestore,Woman,Pierre Cardin,158,0.99
110045,Timestore,Woman,Orient,158,0.99
110081,Timestore,Unisex,Lacoste,158,0.99
110529,Timestore,Woman,Anne Klein,158,0.99
110537,Timestore,Woman,Zeppelin,158,0.99
110953,Timestore,Man,MVMT,158,0.99
111150,Timestore,Woman,Paul Hewitt,158,0.99
111151,Timestore,Man,Paul Hewitt,158,0.99
111167,Timestore,Unisex,Paul Hewitt,158,0.99
111425,Timestore,Woman,Bering,158,0.99
111446,Timestore,Unisex,Bering,158,0.99
111578,Timestore,Unisex,Lorus,158,0.99
111714,Timestore,Woman,Pulsar,158,0.99
111797,Timestore,Woman,Wenger,158,0.99
111997,Timestore,Unisex,Michael Kors,158,0.99
112109,Timestore,Man,Jacques Lemans,158,0.99
112110,Timestore,Woman,Jacques Lemans,158,0.99
112355,Timestore,Man,Pierre Cardin,158,0.99
112701,Crazytime,Woman,Swiss Military Hanowa,156,0.98
112703,Crazytime,Man,Swiss Military Hanowa,156,0.98
112705,Crazytime,Man,Swiss Alpine Military,156,0.98
112713,Crazytime,Man,Festina,156,0.98
112720,Crazytime,Man,FESTINA,156,0.98
112747,Crazytime,Woman,Festina,156,0.98
112861,Crazytime,Unisex,Festina,156,0.98
112876,Crazytime,Woman,Swarovski,156,0.98
112877,Crazytime,Woman,SWAROVSKI,156,0.98
112892,Crazytime,Man,Swarovski,156,0.98
112893,Crazytime,Man,Tommy Hilfiger,156,0.98
112894,Crazytime,Woman,Timex,156,0.98
112897,Crazytime,Woman,Sekonda,156,0.98
112898,Crazytime,Man,Police,156,0.98
112935,Crazytime,Woman,Police,156,0.98
112945,Crazytime,Man,Timberland,156,0.98
112963,Crazytime,Man,Scuderia Ferrari,156,0.98
112964,Crazytime,Man,Ferrari,156,0.98
112975,Crazytime,Man,Citizen,156,0.98
112976,Crazytime,Man,CITIZEN,156,0.98
113025,Crazytime,Woman,Versus,156,0.98
113034,Crazytime,Man,Versus,156,0.98
113166,Crazytime,Unisex,Versus,156,0.98
113339,Crazytime,Woman,Versace,156,0.98
113341,Crazytime,Man,Zeppelin,156,0.98
113343,Crazytime,Man,Boss Orange,156,0.98
113344,Crazytime,Man,Hugo Boss,156,0.98
113376,Crazytime,Man,adidas,156,0.98
113379,Crazytime,Man,Adidas,156,0.98
113382,Crazytime,Woman,adidas,156,0.98
113383,Crazytime,Woman,Adidas,156,0.98
113391,Crazytime,Unisex,adidas,156,0.98
113406,Crazytime,Unisex,Adidas,156,0.98
113418,Crazytime,Woman,Hugo Boss,156,0.98
113511,Crazytime,Man,Timex,156,0.98
113571,Crazytime,Man,Dreyfuss,156,0.98
113574,Crazytime,Woman,Calvin Klein,156,0.98
113576,Crazytime,Woman,Esprit,156,0.98
113578,Crazytime,Man,Casio,156,0.98
113581,Crazytime,Man,Diesel,156,0.98
113583,Crazytime,Woman,Michael Kors,156,0.98
113587,Crazytime,Man,Orient,156,0.98
113588,Crazytime,Woman,Guess,156,0.98
113604,Crazytime,Man,Lorus,156,0.98
113606,Crazytime,Man,Fossil,156,0.98
113619,Crazytime,Man,Calvin Klein,156,0.98
113635,Crazytime,Man,Vostok Europe,156,0.98
113636,Crazytime,Man,Vostok,156,0.98
113639,Crazytime,Woman,Casio,156,0.98
113663,Crazytime,Man,Roamer,156,0.98
113664,Crazytime,Man,Protrek,156,0.98
113700,Crazytime,Man,Bulova,156,0.98
113706,Crazytime,Man,Nautica,156,0.98
113709,Crazytime,Man,Armani Exchange,156,0.98
113710,Crazytime,Man,Armani_AX,156,0.98
113711,Crazytime,Man,Versace,156,0.98
113717,Crazytime,Man,CASIO,156,0.98
113769,Crazytime,Unisex,Casio,156,0.98
113802,Crazytime,Man,Ice Watch,156,0.98
113803,Crazytime,Man,Ice-Watch,156,0.98
113846,Crazytime,Man,Gino,156,0.98
113853,Crazytime,Man,FOSSIL,156,0.98
113894,Crazytime,Man,Guess,156,0.98
113897,Crazytime,Man,ORIENT,156,0.98
113898,Crazytime,Man,Skagen,156,0.98
113908,Crazytime,Man,Bering,156,0.98
113932,Crazytime,Man,LORUS,156,0.98
113957,Crazytime,Woman,TOMMY HILFIGER,156,0.98
113960,Crazytime,Man,Emporio Armani,156,0.98
113967,Crazytime,Woman,VERSACE,156,0.98
114061,Crazytime,Man,Esprit,156,0.98
114070,Crazytime,Man,Atlantic,156,0.98
