,RESELLER,GENDER,BRAND,Price_Original,LM_Ratings,LM_Positive
14941,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
14942,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
14943,Eyewear24,Woman,Michael Kors,592.0,46.0,0.85
14944,Eyewear24,Woman,Michael Kors,487.0,46.0,0.85
14945,Eyewear24,Woman,Michael Kors,417.0,46.0,0.85
14946,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
14947,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
14948,Eyewear24,Woman,Michael Kors,644.0,46.0,0.85
14949,Eyewear24,Woman,Michael Kors,428.0,46.0,0.85
14950,Eyewear24,Woman,Michael Kors,428.0,46.0,0.85
14951,Eyewear24,Woman,Michael Kors,476.0,46.0,0.85
14952,Eyewear24,Woman,Michael Kors,547.0,46.0,0.85
14953,Eyewear24,Woman,Michael Kors,595.0,46.0,0.85
14954,Eyewear24,Woman,Michael Kors,476.0,46.0,0.85
14955,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
14956,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
14957,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
14958,Eyewear24,Woman,Michael Kors,476.0,46.0,0.85
14959,Eyewear24,Woman,Michael Kors,447.0,46.0,0.85
14960,Eyewear24,Woman,Michael Kors,470.0,46.0,0.85
14961,Eyewear24,Woman,Michael Kors,470.0,46.0,0.85
14962,Eyewear24,Woman,Michael Kors,476.0,46.0,0.85
14963,Eyewear24,Woman,Michael Kors,530.0,46.0,0.85
14964,Eyewear24,Woman,Michael Kors,375.0,46.0,0.85
14965,Eyewear24,Woman,Michael Kors,470.0,46.0,0.85
14966,Eyewear24,Woman,Michael Kors,542.0,46.0,0.85
14967,Eyewear24,Woman,Michael Kors,470.0,46.0,0.85
14968,Eyewear24,Woman,Michael Kors,470.0,46.0,0.85
14969,Eyewear24,Woman,Michael Kors,530.0,46.0,0.85
14970,Eyewear24,Woman,Michael Kors,590.0,46.0,0.85
14971,Eyewear24,Woman,Michael Kors,476.0,46.0,0.85
14972,Eyewear24,Woman,Michael Kors,595.0,46.0,0.85
14973,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
14974,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
14975,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
14976,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
14977,Eyewear24,Woman,Michael Kors,452.0,46.0,0.85
14978,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
14979,Eyewear24,Woman,Michael Kors,644.0,46.0,0.85
14980,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
14981,Eyewear24,Woman,Michael Kors,644.0,46.0,0.85
14982,Eyewear24,Woman,Michael Kors,644.0,46.0,0.85
14983,Eyewear24,Woman,Michael Kors,732.0,46.0,0.85
14984,Eyewear24,Woman,Michael Kors,732.0,46.0,0.85
14985,Eyewear24,Woman,Michael Kors,732.0,46.0,0.85
14986,Eyewear24,Woman,Michael Kors,732.0,46.0,0.85
14987,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
14988,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
14989,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
14990,Eyewear24,Woman,Michael Kors,447.0,46.0,0.85
14991,Eyewear24,Woman,Michael Kors,405.0,46.0,0.85
14992,Eyewear24,Woman,Michael Kors,470.0,46.0,0.85
14993,Eyewear24,Woman,Michael Kors,375.0,46.0,0.85
14994,Eyewear24,Woman,Michael Kors,530.0,46.0,0.85
14995,Eyewear24,Woman,Michael Kors,470.0,46.0,0.85
14996,Eyewear24,Woman,Michael Kors,530.0,46.0,0.85
14997,Eyewear24,Woman,Michael Kors,530.0,46.0,0.85
14998,Eyewear24,Woman,Michael Kors,530.0,46.0,0.85
14999,Eyewear24,Woman,Michael Kors,530.0,46.0,0.85
15000,Eyewear24,Woman,Michael Kors,470.0,46.0,0.85
15001,Eyewear24,Woman,Michael Kors,530.0,46.0,0.85
15002,Eyewear24,Woman,Michael Kors,375.0,46.0,0.85
15003,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
15004,Eyewear24,Woman,Michael Kors,452.0,46.0,0.85
15005,Eyewear24,Woman,Michael Kors,595.0,46.0,0.85
15006,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
15007,Eyewear24,Woman,Michael Kors,476.0,46.0,0.85
15008,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
15009,Eyewear24,Woman,Michael Kors,530.0,46.0,0.85
15010,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
15011,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
15012,Eyewear24,Woman,Michael Kors,595.0,46.0,0.85
15013,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
15014,Eyewear24,Woman,Michael Kors,476.0,46.0,0.85
15015,Eyewear24,Woman,Michael Kors,476.0,46.0,0.85
15016,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
15017,Eyewear24,Woman,Michael Kors,476.0,46.0,0.85
15018,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
15019,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
15020,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
15021,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
15022,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
15023,Eyewear24,Woman,Michael Kors,428.0,46.0,0.85
15024,Eyewear24,Woman,Michael Kors,428.0,46.0,0.85
15025,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
15026,Eyewear24,Woman,Michael Kors,476.0,46.0,0.85
15027,Eyewear24,Woman,Michael Kors,679.0,46.0,0.85
15028,Eyewear24,Woman,Michael Kors,679.0,46.0,0.85
15029,Eyewear24,Woman,Michael Kors,679.0,46.0,0.85
15030,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
15031,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
15032,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15033,Eyewear24,Woman,Michael Kors,732.0,46.0,0.85
15034,Eyewear24,Woman,Michael Kors,732.0,46.0,0.85
15035,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15036,Eyewear24,Woman,Michael Kors,644.0,46.0,0.85
15037,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15038,Eyewear24,Woman,Michael Kors,732.0,46.0,0.85
15039,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15040,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15041,Eyewear24,Woman,Michael Kors,417.0,46.0,0.85
15042,Eyewear24,Woman,Michael Kors,644.0,46.0,0.85
15043,Eyewear24,Woman,Michael Kors,522.0,46.0,0.85
15044,Eyewear24,Woman,Michael Kors,417.0,46.0,0.85
15045,Eyewear24,Woman,Michael Kors,417.0,46.0,0.85
15046,Eyewear24,Woman,Michael Kors,417.0,46.0,0.85
15047,Eyewear24,Woman,Michael Kors,487.0,46.0,0.85
15048,Eyewear24,Woman,Michael Kors,662.0,46.0,0.85
15049,Eyewear24,Woman,Michael Kors,487.0,46.0,0.85
15050,Eyewear24,Woman,Michael Kors,542.0,46.0,0.85
15051,Eyewear24,Woman,Michael Kors,470.0,46.0,0.85
15052,Eyewear24,Woman,Michael Kors,375.0,46.0,0.85
15053,Eyewear24,Woman,Michael Kors,530.0,46.0,0.85
15054,Eyewear24,Woman,Michael Kors,530.0,46.0,0.85
15055,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
15056,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
15057,Eyewear24,Woman,Michael Kors,452.0,46.0,0.85
15058,Eyewear24,Woman,Michael Kors,476.0,46.0,0.85
15059,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
15060,Eyewear24,Woman,Michael Kors,476.0,46.0,0.85
15061,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
15062,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
15063,Eyewear24,Woman,Michael Kors,732.0,46.0,0.85
15064,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15065,Eyewear24,Woman,Michael Kors,644.0,46.0,0.85
15066,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15067,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15068,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15069,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15070,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15071,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15072,Eyewear24,Woman,Michael Kors,732.0,46.0,0.85
15073,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15074,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15075,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15076,Eyewear24,Woman,Michael Kors,644.0,46.0,0.85
15077,Eyewear24,Woman,Michael Kors,417.0,46.0,0.85
15078,Eyewear24,Woman,Michael Kors,644.0,46.0,0.85
15079,Eyewear24,Woman,Michael Kors,487.0,46.0,0.85
15080,Eyewear24,Woman,Michael Kors,644.0,46.0,0.85
15081,Eyewear24,Woman,Michael Kors,417.0,46.0,0.85
15082,Eyewear24,Woman,Michael Kors,417.0,46.0,0.85
15083,Eyewear24,Woman,Michael Kors,417.0,46.0,0.85
15084,Eyewear24,Woman,Michael Kors,417.0,46.0,0.85
15085,Eyewear24,Woman,Michael Kors,644.0,46.0,0.85
15086,Eyewear24,Woman,Michael Kors,644.0,46.0,0.85
15087,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15088,Eyewear24,Woman,Michael Kors,644.0,46.0,0.85
15089,Eyewear24,Woman,Michael Kors,679.0,46.0,0.85
15090,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
15091,Eyewear24,Woman,Michael Kors,476.0,46.0,0.85
15092,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
15093,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
15094,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
15095,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
15096,Eyewear24,Woman,Michael Kors,476.0,46.0,0.85
15097,Eyewear24,Woman,Michael Kors,428.0,46.0,0.85
15098,Eyewear24,Woman,Michael Kors,595.0,46.0,0.85
15099,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
15100,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
15101,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
15102,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
15103,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
15104,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
15105,Eyewear24,Woman,Michael Kors,595.0,46.0,0.85
15106,Eyewear24,Woman,Michael Kors,595.0,46.0,0.85
15107,Eyewear24,Woman,Michael Kors,428.0,46.0,0.85
15108,Eyewear24,Woman,Michael Kors,595.0,46.0,0.85
15109,Eyewear24,Woman,Michael Kors,476.0,46.0,0.85
15110,Eyewear24,Woman,Michael Kors,476.0,46.0,0.85
15111,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
15112,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
15113,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
15114,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
15115,Eyewear24,Woman,Michael Kors,679.0,46.0,0.85
15116,Eyewear24,Woman,Michael Kors,547.0,46.0,0.85
15117,Eyewear24,Woman,Michael Kors,476.0,46.0,0.85
15118,Eyewear24,Woman,Michael Kors,452.0,46.0,0.85
15119,Eyewear24,Woman,Michael Kors,536.0,46.0,0.85
15120,Eyewear24,Woman,Michael Kors,375.0,46.0,0.85
15121,Eyewear24,Woman,Michael Kors,380.0,46.0,0.85
15122,Eyewear24,Woman,Michael Kors,375.0,46.0,0.85
15123,Eyewear24,Woman,Michael Kors,673.0,46.0,0.85
15124,Eyewear24,Woman,Michael Kors,375.0,46.0,0.85
15125,Eyewear24,Woman,Michael Kors,375.0,46.0,0.85
15126,Eyewear24,Woman,Michael Kors,375.0,46.0,0.85
15127,Eyewear24,Woman,Michael Kors,447.0,46.0,0.85
15128,Eyewear24,Woman,Michael Kors,590.0,46.0,0.85
15129,Eyewear24,Woman,Michael Kors,375.0,46.0,0.85
15130,Eyewear24,Woman,Michael Kors,476.0,46.0,0.85
15131,Eyewear24,Woman,Michael Kors,494.0,46.0,0.85
15132,Eyewear24,Woman,Michael Kors,476.0,46.0,0.85
15133,Eyewear24,Woman,Michael Kors,530.0,46.0,0.85
15134,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15135,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15136,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15137,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15138,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15139,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15140,Eyewear24,Woman,Michael Kors,487.0,46.0,0.85
15141,Eyewear24,Woman,Michael Kors,417.0,46.0,0.85
15142,Eyewear24,Woman,Michael Kors,644.0,46.0,0.85
15143,Eyewear24,Woman,Michael Kors,417.0,46.0,0.85
15144,Eyewear24,Woman,Michael Kors,417.0,46.0,0.85
15145,Eyewear24,Woman,Michael Kors,417.0,46.0,0.85
15146,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15147,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15148,Eyewear24,Woman,Michael Kors,557.0,46.0,0.85
15149,Eyewear24,Woman,Michael Kors,644.0,46.0,0.85
15150,Eyewear24,Woman,Michael Kors,732.0,46.0,0.85
15151,Eyewear24,Woman,Michael Kors,732.0,46.0,0.85
15152,Eyewear24,Woman,Michael Kors,732.0,46.0,0.85
15153,Eyewear24,Woman,Michael Kors,644.0,46.0,0.85
15154,Eyewear24,Woman,Moschino,785.0,46.0,0.85
15155,Eyewear24,Woman,Moschino,846.0,46.0,0.85
15156,Eyewear24,Woman,Moschino,860.0,46.0,0.85
15157,Eyewear24,Woman,Moschino,822.0,46.0,0.85
15158,Eyewear24,Woman,Moschino,747.0,46.0,0.85
15159,Eyewear24,Woman,Moschino,822.0,46.0,0.85
15160,Eyewear24,Woman,Moschino,822.0,46.0,0.85
15161,Eyewear24,Woman,Moschino,938.0,46.0,0.85
15162,Eyewear24,Woman,Moschino,860.0,46.0,0.85
15163,Eyewear24,Woman,Moschino,652.0,46.0,0.85
15164,Eyewear24,Woman,Moschino,696.0,46.0,0.85
15165,Eyewear24,Woman,Moschino,735.0,46.0,0.85
15166,Eyewear24,Woman,Moschino,735.0,46.0,0.85
15167,Eyewear24,Woman,Moschino,735.0,46.0,0.85
15168,Eyewear24,Woman,Moschino,886.0,46.0,0.85
15169,Eyewear24,Woman,Moschino,886.0,46.0,0.85
15170,Eyewear24,Woman,Moschino,1007.0,46.0,0.85
15171,Eyewear24,Woman,Moschino,787.0,46.0,0.85
15172,Eyewear24,Woman,Moschino,927.0,46.0,0.85
15173,Eyewear24,Woman,Moschino,846.0,46.0,0.85
15174,Eyewear24,Woman,Moschino,938.0,46.0,0.85
15175,Eyewear24,Woman,Moschino,1048.0,46.0,0.85
15176,Eyewear24,Woman,Moschino,862.0,46.0,0.85
15177,Eyewear24,Woman,Moschino,702.0,46.0,0.85
15178,Eyewear24,Woman,Moschino,967.0,46.0,0.85
15179,Eyewear24,Woman,Moschino,702.0,46.0,0.85
15180,Eyewear24,Woman,Moschino,846.0,46.0,0.85
15181,Eyewear24,Woman,Moschino,702.0,46.0,0.85
15182,Eyewear24,Woman,Moschino,846.0,46.0,0.85
15183,Eyewear24,Woman,Moschino,787.0,46.0,0.85
15184,Eyewear24,Woman,Moschino,702.0,46.0,0.85
15185,Eyewear24,Woman,Moschino,846.0,46.0,0.85
15186,Eyewear24,Woman,Moschino,927.0,46.0,0.85
15187,Eyewear24,Woman,Moschino,1007.0,46.0,0.85
15188,Eyewear24,Woman,Moschino,860.0,46.0,0.85
15189,Eyewear24,Woman,Moschino,860.0,46.0,0.85
15190,Eyewear24,Woman,Moschino,886.0,46.0,0.85
15191,Eyewear24,Woman,Moschino,846.0,46.0,0.85
15192,Eyewear24,Woman,Moschino,938.0,46.0,0.85
15193,Eyewear24,Woman,Moschino,710.0,46.0,0.85
15194,Eyewear24,Woman,Moschino,691.0,46.0,0.85
15195,Eyewear24,Woman,Moschino,787.0,46.0,0.85
15196,Eyewear24,Woman,Moschino,846.0,46.0,0.85
15197,Eyewear24,Woman,Moschino,846.0,46.0,0.85
15198,Eyewear24,Woman,Moschino,748.0,46.0,0.85
15199,Eyewear24,Woman,Moschino,787.0,46.0,0.85
15200,Eyewear24,Woman,Moschino,886.0,46.0,0.85
15201,Eyewear24,Woman,Moschino,709.0,46.0,0.85
15202,Eyewear24,Woman,Moschino,709.0,46.0,0.85
15203,Eyewear24,Woman,Moschino,787.0,46.0,0.85
15204,Eyewear24,Woman,Moschino,1007.0,46.0,0.85
15205,Eyewear24,Woman,Moschino,1007.0,46.0,0.85
15206,Eyewear24,Woman,Moschino,967.0,46.0,0.85
15207,Eyewear24,Woman,Moschino,787.0,46.0,0.85
15208,Eyewear24,Woman,Moschino,846.0,46.0,0.85
15209,Eyewear24,Woman,Moschino,846.0,46.0,0.85
15210,Eyewear24,Woman,Moschino,747.0,46.0,0.85
15211,Eyewear24,Woman,Moschino,747.0,46.0,0.85
15212,Eyewear24,Woman,Moschino,735.0,46.0,0.85
15213,Eyewear24,Woman,Moschino,785.0,46.0,0.85
15214,Eyewear24,Woman,Moschino,893.0,46.0,0.85
15215,Eyewear24,Woman,Moschino,972.0,46.0,0.85
15216,Eyewear24,Woman,Moschino,652.0,46.0,0.85
15217,Eyewear24,Woman,Moschino,652.0,46.0,0.85
15218,Eyewear24,Woman,Moschino,1011.0,46.0,0.85
15219,Eyewear24,Woman,Moschino,709.0,46.0,0.85
15220,Eyewear24,Woman,Moschino,860.0,46.0,0.85
15221,Eyewear24,Woman,Moschino,785.0,46.0,0.85
15222,Eyewear24,Woman,Moschino,938.0,46.0,0.85
15223,Eyewear24,Woman,Moschino,709.0,46.0,0.85
15224,Eyewear24,Woman,Moschino,747.0,46.0,0.85
15225,Eyewear24,Woman,Moschino,893.0,46.0,0.85
15226,Eyewear24,Woman,Moschino,652.0,46.0,0.85
15227,Eyewear24,Woman,Moschino,775.0,46.0,0.85
15228,Eyewear24,Woman,Moschino,1011.0,46.0,0.85
15229,Eyewear24,Woman,Moschino,652.0,46.0,0.85
15230,Eyewear24,Woman,Moschino,787.0,46.0,0.85
15231,Eyewear24,Woman,Moschino,927.0,46.0,0.85
15232,Eyewear24,Woman,Moschino,846.0,46.0,0.85
15233,Eyewear24,Woman,Moschino,747.0,46.0,0.85
15234,Eyewear24,Woman,Moschino,886.0,46.0,0.85
15235,Eyewear24,Woman,Moschino,710.0,46.0,0.85
15236,Eyewear24,Woman,Moschino,747.0,46.0,0.85
15237,Eyewear24,Woman,Moschino,846.0,46.0,0.85
15238,Eyewear24,Woman,Moschino,927.0,46.0,0.85
15239,Eyewear24,Woman,Moschino,927.0,46.0,0.85
15240,Eyewear24,Woman,Moschino,702.0,46.0,0.85
15241,Eyewear24,Woman,Moschino,1129.0,46.0,0.85
15242,Eyewear24,Woman,Moschino,1088.0,46.0,0.85
15243,Eyewear24,Woman,Moschino,1007.0,46.0,0.85
15244,Eyewear24,Woman,Moschino,1088.0,46.0,0.85
15245,Eyewear24,Woman,Moschino,927.0,46.0,0.85
15246,Eyewear24,Woman,Moschino,967.0,46.0,0.85
15247,Eyewear24,Woman,Moschino,862.0,46.0,0.85
15248,Eyewear24,Woman,Moschino,967.0,46.0,0.85
15249,Eyewear24,Woman,Moschino,747.0,46.0,0.85
15250,Eyewear24,Woman,Moschino,1088.0,46.0,0.85
15251,Eyewear24,Woman,Moschino,1129.0,46.0,0.85
15252,Eyewear24,Woman,Moschino,846.0,46.0,0.85
15253,Eyewear24,Woman,Moschino,787.0,46.0,0.85
15254,Eyewear24,Woman,Moschino,822.0,46.0,0.85
15255,Eyewear24,Woman,Moschino,709.0,46.0,0.85
15256,Eyewear24,Woman,Moschino,709.0,46.0,0.85
15257,Eyewear24,Woman,Moschino,709.0,46.0,0.85
15258,Eyewear24,Woman,Moschino,860.0,46.0,0.85
15259,Eyewear24,Woman,Moschino,898.0,46.0,0.85
15260,Eyewear24,Woman,Moschino,898.0,46.0,0.85
15261,Eyewear24,Woman,Moschino,787.0,46.0,0.85
15262,Eyewear24,Woman,Moschino,1007.0,46.0,0.85
15263,Eyewear24,Woman,Moschino,1129.0,46.0,0.85
15264,Eyewear24,Woman,Moschino,886.0,46.0,0.85
15265,Eyewear24,Woman,Moschino,1048.0,46.0,0.85
15266,Eyewear24,Woman,Moschino,886.0,46.0,0.85
15267,Eyewear24,Woman,Moschino,967.0,46.0,0.85
15268,Eyewear24,Woman,Moschino,846.0,46.0,0.85
15269,Eyewear24,Woman,Moschino,702.0,46.0,0.85
15270,Eyewear24,Woman,Moschino,1048.0,46.0,0.85
15271,Eyewear24,Woman,Moschino,748.0,46.0,0.85
15272,Eyewear24,Woman,Moschino,1048.0,46.0,0.85
15273,Eyewear24,Woman,Moschino,1007.0,46.0,0.85
15274,Eyewear24,Woman,Moschino,846.0,46.0,0.85
15275,Eyewear24,Woman,Moschino,710.0,46.0,0.85
15276,Eyewear24,Woman,Moschino,846.0,46.0,0.85
15277,Eyewear24,Woman,Moschino,702.0,46.0,0.85
15278,Eyewear24,Woman,Moschino,898.0,46.0,0.85
15279,Eyewear24,Woman,Moschino,1088.0,46.0,0.85
15280,Eyewear24,Woman,Moschino,710.0,46.0,0.85
15281,Eyewear24,Woman,Moschino,1088.0,46.0,0.85
15282,Eyewear24,Woman,Moschino,927.0,46.0,0.85
15283,Eyewear24,Woman,Moschino,747.0,46.0,0.85
15284,Eyewear24,Woman,Moschino,1048.0,46.0,0.85
15285,Eyewear24,Woman,Moschino,846.0,46.0,0.85
15286,Eyewear24,Woman,Moschino,927.0,46.0,0.85
15287,Eyewear24,Woman,Moschino,1011.0,46.0,0.85
15288,Eyewear24,Woman,Moschino,785.0,46.0,0.85
15289,Eyewear24,Woman,Moschino,1011.0,46.0,0.85
15290,Eyewear24,Woman,Moschino,652.0,46.0,0.85
15291,Eyewear24,Woman,Moschino,652.0,46.0,0.85
15292,Eyewear24,Woman,Moschino,652.0,46.0,0.85
15293,Eyewear24,Woman,Moschino,1007.0,46.0,0.85
15294,Eyewear24,Woman,Moschino,927.0,46.0,0.85
15295,Eyewear24,Woman,Moschino,967.0,46.0,0.85
15296,Eyewear24,Woman,Moschino,938.0,46.0,0.85
15297,Eyewear24,Woman,Moschino,862.0,46.0,0.85
15298,Eyewear24,Woman,Moschino,938.0,46.0,0.85
15299,Eyewear24,Woman,Moschino,927.0,46.0,0.85
15300,Eyewear24,Woman,Moschino,1007.0,46.0,0.85
15301,Eyewear24,Woman,Moschino,927.0,46.0,0.85
15302,Eyewear24,Woman,Moschino,886.0,46.0,0.85
15303,Eyewear24,Woman,Moschino,846.0,46.0,0.85
15304,Eyewear24,Woman,Moschino,898.0,46.0,0.85
15305,Eyewear24,Woman,Moschino,696.0,46.0,0.85
15306,Eyewear24,Woman,Moschino,785.0,46.0,0.85
15307,Eyewear24,Woman,Moschino,893.0,46.0,0.85
15308,Eyewear24,Woman,Moschino,972.0,46.0,0.85
15309,Eyewear24,Woman,Moschino,735.0,46.0,0.85
15310,Eyewear24,Woman,Moschino,972.0,46.0,0.85
15311,Eyewear24,Woman,Moschino,735.0,46.0,0.85
15312,Eyewear24,Woman,Moschino,735.0,46.0,0.85
15313,Eyewear24,Woman,Moschino,1011.0,46.0,0.85
15314,Eyewear24,Woman,Moschino,652.0,46.0,0.85
15315,Eyewear24,Woman,Moschino,860.0,46.0,0.85
15316,Eyewear24,Woman,Moschino,785.0,46.0,0.85
15317,Eyewear24,Woman,Moschino,860.0,46.0,0.85
15318,Eyewear24,Woman,Moschino,860.0,46.0,0.85
15319,Eyewear24,Woman,Moschino,898.0,46.0,0.85
15320,Eyewear24,Woman,Burberry,674.0,46.0,0.85
15321,Eyewear24,Woman,Burberry,674.0,46.0,0.85
15322,Eyewear24,Woman,Burberry,674.0,46.0,0.85
15323,Eyewear24,Woman,Burberry,674.0,46.0,0.85
15324,Eyewear24,Woman,Burberry,775.0,46.0,0.85
15325,Eyewear24,Woman,Burberry,809.0,46.0,0.85
15326,Eyewear24,Woman,Burberry,741.0,46.0,0.85
15327,Eyewear24,Woman,Burberry,674.0,46.0,0.85
15328,Eyewear24,Woman,Burberry,775.0,46.0,0.85
15329,Eyewear24,Woman,Burberry,674.0,46.0,0.85
15330,Eyewear24,Woman,Burberry,606.0,46.0,0.85
15331,Eyewear24,Woman,Burberry,741.0,46.0,0.85
15332,Eyewear24,Woman,Burberry,674.0,46.0,0.85
15333,Eyewear24,Woman,Burberry,674.0,46.0,0.85
15334,Eyewear24,Woman,Burberry,607.0,46.0,0.85
15335,Eyewear24,Woman,Burberry,607.0,46.0,0.85
15336,Eyewear24,Woman,Burberry,561.0,46.0,0.85
15337,Eyewear24,Woman,Burberry,607.0,46.0,0.85
15338,Eyewear24,Woman,Burberry,538.0,46.0,0.85
15339,Eyewear24,Woman,Burberry,538.0,46.0,0.85
15340,Eyewear24,Woman,Burberry,515.0,46.0,0.85
15341,Eyewear24,Woman,Burberry,561.0,46.0,0.85
15342,Eyewear24,Woman,Burberry,607.0,46.0,0.85
15343,Eyewear24,Woman,Burberry,775.0,46.0,0.85
15344,Eyewear24,Woman,Burberry,515.0,46.0,0.85
15345,Eyewear24,Woman,Burberry,561.0,46.0,0.85
15346,Eyewear24,Woman,Burberry,741.0,46.0,0.85
15347,Eyewear24,Woman,Burberry,741.0,46.0,0.85
15348,Eyewear24,Woman,Burberry,674.0,46.0,0.85
15349,Eyewear24,Woman,Burberry,674.0,46.0,0.85
15350,Eyewear24,Woman,Burberry,606.0,46.0,0.85
15351,Eyewear24,Woman,Burberry,741.0,46.0,0.85
15352,Eyewear24,Woman,Burberry,1383.0,46.0,0.85
15353,Eyewear24,Woman,Burberry,674.0,46.0,0.85
15354,Eyewear24,Woman,Burberry,741.0,46.0,0.85
15355,Eyewear24,Woman,Burberry,775.0,46.0,0.85
15356,Eyewear24,Woman,Burberry,674.0,46.0,0.85
15357,Eyewear24,Woman,Burberry,674.0,46.0,0.85
15358,Eyewear24,Woman,Burberry,674.0,46.0,0.85
15359,Eyewear24,Woman,Burberry,877.0,46.0,0.85
15360,Eyewear24,Woman,Burberry,674.0,46.0,0.85
15361,Eyewear24,Woman,Burberry,561.0,46.0,0.85
15362,Eyewear24,Woman,Burberry,561.0,46.0,0.85
15363,Eyewear24,Woman,Burberry,561.0,46.0,0.85
15364,Eyewear24,Woman,Burberry,561.0,46.0,0.85
15365,Eyewear24,Woman,Burberry,630.0,46.0,0.85
15366,Eyewear24,Woman,Burberry,538.0,46.0,0.85
15367,Eyewear24,Woman,Burberry,561.0,46.0,0.85
15368,Eyewear24,Woman,Burberry,607.0,46.0,0.85
15369,Eyewear24,Woman,Burberry,561.0,46.0,0.85
15370,Eyewear24,Woman,Burberry,653.0,46.0,0.85
15371,Eyewear24,Woman,Burberry,561.0,46.0,0.85
15372,Eyewear24,Woman,Burberry,561.0,46.0,0.85
15373,Eyewear24,Woman,Burberry,515.0,46.0,0.85
15374,Eyewear24,Woman,Burberry,515.0,46.0,0.85
15375,Eyewear24,Woman,Burberry,561.0,46.0,0.85
