,RESELLER,Discount
6650,Eyerim,NO
6651,Eyerim,NO
6652,Eyerim,NO
6653,Eyerim,NO
6654,Eyerim,NO
6655,Eyerim,NO
6656,Eyerim,NO
6657,Eyerim,NO
6658,Eyerim,NO
6659,Eyerim,NO
6660,Eyerim,NO
6661,Eyerim,NO
6662,Eyerim,NO
6663,Eyerim,NO
6664,Eyerim,NO
6665,Eyerim,NO
6666,Eyerim,NO
6667,Eyerim,NO
6668,Eyerim,NO
6669,Eyerim,NO
6670,Eyerim,NO
6671,Eyerim,NO
6672,Eyerim,NO
6673,Eyerim,NO
6674,Eyerim,NO
6675,Eyerim,NO
6676,Eyerim,NO
6677,Eyerim,NO
6678,Eyerim,NO
6679,Eyerim,NO
6680,Eyerim,NO
6681,Eyerim,NO
6682,Eyerim,NO
6683,Eyerim,NO
6684,Eyerim,NO
6685,Eyerim,NO
6686,Eyerim,NO
6687,Eyerim,NO
6688,Eyerim,NO
6689,Eyerim,NO
6690,Eyerim,NO
6691,Eyerim,NO
6692,Eyerim,NO
6693,Eyerim,NO
6694,Eyerim,NO
6695,Eyerim,NO
6696,Eyerim,NO
6697,Eyerim,NO
6698,Eyerim,NO
6699,Eyerim,NO
6700,Eyerim,NO
6701,Eyerim,NO
6702,Eyerim,NO
6703,Eyerim,NO
6704,Eyerim,NO
6705,Eyerim,NO
6706,Eyerim,NO
6707,Eyerim,NO
6708,Eyerim,NO
6709,Eyerim,NO
6710,Eyerim,NO
6711,Eyerim,NO
6712,Eyerim,NO
6713,Eyerim,NO
6714,Eyerim,NO
6715,Eyerim,NO
6716,Eyerim,NO
6717,Eyerim,NO
6718,Eyerim,NO
6719,Eyerim,NO
6720,Eyerim,NO
6721,Eyerim,NO
6722,Eyerim,NO
6723,Eyerim,NO
6724,Eyerim,NO
6725,Eyerim,NO
6726,Eyerim,NO
6727,Eyerim,NO
6728,Eyerim,NO
6729,Eyerim,NO
6730,Eyerim,NO
6731,Eyerim,NO
6732,Eyerim,NO
6733,Eyerim,NO
6734,Eyerim,NO
6735,Eyerim,NO
6736,Eyerim,NO
6737,Eyerim,NO
6738,Eyerim,NO
6739,Eyerim,NO
6740,Eyerim,NO
6741,Eyerim,NO
6742,Eyerim,NO
6743,Eyerim,NO
6744,Eyerim,NO
6745,Eyerim,NO
6746,Eyerim,NO
6747,Eyerim,NO
6748,Eyerim,NO
6749,Eyerim,NO
6750,Eyerim,NO
6751,Eyerim,NO
6752,Eyerim,NO
6753,Eyerim,NO
6754,Eyerim,NO
6755,Eyerim,NO
6756,Eyerim,NO
6757,Eyerim,NO
6758,Eyerim,NO
6759,Eyerim,NO
6760,Eyerim,NO
6761,Eyerim,NO
6762,Eyerim,NO
6763,Eyerim,NO
6764,Eyerim,NO
6765,Eyerim,NO
6766,Eyerim,NO
6767,Eyerim,NO
6768,Eyerim,NO
6769,Eyerim,NO
6770,Eyerim,NO
6771,Eyerim,NO
6772,Eyerim,NO
6773,Eyerim,NO
6774,Eyerim,NO
6775,Eyerim,NO
6776,Eyerim,NO
6777,Eyerim,NO
6778,Eyerim,NO
6779,Eyerim,NO
6780,Eyerim,NO
6781,Eyerim,NO
6782,Eyerim,NO
6783,Eyerim,NO
6784,Eyerim,NO
6785,Eyerim,NO
6786,Eyerim,NO
6787,Eyerim,NO
6788,Eyerim,NO
6789,Eyerim,NO
6790,Eyerim,NO
6791,Eyerim,NO
6792,Eyerim,NO
6793,Eyerim,NO
6794,Eyerim,NO
6795,Eyerim,NO
6796,Eyerim,NO
6797,Eyerim,NO
6798,Eyerim,NO
6799,Eyerim,NO
6800,Eyerim,NO
6801,Eyerim,NO
6802,Eyerim,NO
6803,Eyerim,NO
6804,Eyerim,NO
6805,Eyerim,NO
6806,Eyerim,NO
6807,Eyerim,NO
6808,Eyerim,NO
6809,Eyerim,NO
6810,Eyerim,NO
6811,Eyerim,NO
6812,Eyerim,NO
6813,Eyerim,NO
6814,Eyerim,NO
6815,Eyerim,NO
6816,Eyerim,NO
6817,Eyerim,NO
6818,Eyerim,NO
6819,Eyerim,NO
6820,Eyerim,NO
6821,Eyerim,NO
6822,Eyerim,NO
6823,Eyerim,NO
6824,Eyerim,NO
6825,Eyerim,NO
6826,Eyerim,NO
6827,Eyerim,NO
6828,Eyerim,NO
6829,Eyerim,NO
6830,Eyerim,NO
6831,Eyerim,NO
6832,Eyerim,NO
6833,Eyerim,NO
6834,Eyerim,NO
6835,Eyerim,NO
6836,Eyerim,NO
6837,Eyerim,NO
6838,Eyerim,NO
6839,Eyerim,NO
6840,Eyerim,NO
6841,Eyerim,NO
6842,Eyerim,NO
6843,Eyerim,NO
6844,Eyerim,NO
6845,Eyerim,NO
6846,Eyerim,NO
6847,Eyerim,NO
6848,Eyerim,NO
6849,Eyerim,NO
6850,Eyerim,YES
6851,Eyerim,NO
6852,Eyerim,NO
6853,Eyerim,NO
6854,Eyerim,NO
6855,Eyerim,NO
6856,Eyerim,NO
6857,Eyerim,NO
6858,Eyerim,NO
6859,Eyerim,NO
6860,Eyerim,NO
6861,Eyerim,NO
6862,Eyerim,NO
6863,Eyerim,NO
6864,Eyerim,NO
6865,Eyerim,NO
6866,Eyerim,NO
6867,Eyerim,NO
6868,Eyerim,NO
6869,Eyerim,NO
6870,Eyerim,NO
6871,Eyerim,NO
6872,Eyerim,NO
6873,Eyerim,NO
6874,Eyerim,NO
6875,Eyerim,NO
6876,Eyerim,NO
6877,Eyerim,NO
6878,Eyerim,NO
6879,Eyerim,NO
6880,Eyerim,NO
6881,Eyerim,NO
6882,Eyerim,NO
6883,Eyerim,NO
6884,Eyerim,NO
6885,Eyerim,NO
6886,Eyerim,NO
6887,Eyerim,NO
6888,Eyerim,NO
6889,Eyerim,NO
6890,Eyerim,NO
6891,Eyerim,NO
6892,Eyerim,NO
6893,Eyerim,NO
6894,Eyerim,NO
6895,Eyerim,NO
6896,Eyerim,NO
6897,Eyerim,NO
6898,Eyerim,NO
6899,Eyerim,NO
6900,Eyerim,NO
6901,Eyerim,NO
6902,Eyerim,NO
6903,Eyerim,NO
6904,Eyerim,NO
6905,Eyerim,NO
6906,Eyerim,NO
6907,Eyerim,NO
6908,Eyerim,NO
6909,Eyerim,NO
6910,Eyerim,NO
6911,Eyerim,NO
6912,Eyerim,NO
6913,Eyerim,NO
6914,Eyerim,NO
6915,Eyerim,NO
6916,Eyerim,NO
6917,Eyerim,NO
6918,Eyerim,NO
6919,Eyerim,NO
6920,Eyerim,NO
6921,Eyerim,NO
6922,Eyerim,NO
6923,Eyerim,NO
6924,Eyerim,NO
6925,Eyerim,NO
6926,Eyerim,NO
6927,Eyerim,NO
6928,Eyerim,NO
6929,Eyerim,NO
6930,Eyerim,NO
6931,Eyerim,NO
6932,Eyerim,NO
6933,Eyerim,NO
6934,Eyerim,NO
6935,Eyerim,NO
6936,Eyerim,NO
6937,Eyerim,NO
6938,Eyerim,NO
6939,Eyerim,NO
6940,Eyerim,NO
6941,Eyerim,NO
6942,Eyerim,NO
6943,Eyerim,NO
6944,Eyerim,NO
6945,Eyerim,NO
6946,Eyerim,NO
6947,Eyerim,NO
6948,Eyerim,NO
6949,Eyerim,NO
6950,Eyerim,NO
6951,Eyerim,NO
6952,Eyerim,NO
6953,Eyerim,NO
6954,Eyerim,NO
6955,Eyerim,NO
6956,Eyerim,NO
6957,Eyerim,NO
6958,Eyerim,NO
6959,Eyerim,NO
6960,Eyerim,NO
6961,Eyerim,NO
6962,Eyerim,NO
6963,Eyerim,NO
6964,Eyerim,NO
6965,Eyerim,NO
6966,Eyerim,NO
6967,Eyerim,NO
6968,Eyerim,NO
6969,Eyerim,NO
6970,Eyerim,NO
6971,Eyerim,NO
6972,Eyerim,NO
6973,Eyerim,YES
6974,Eyerim,YES
6975,Eyerim,NO
6976,Eyerim,NO
6977,Eyerim,NO
6978,Eyerim,NO
6979,Eyerim,NO
6980,Eyerim,NO
6981,Eyerim,NO
6982,Eyerim,NO
6983,Eyerim,NO
6984,Eyerim,NO
6985,Eyerim,NO
6986,Eyerim,NO
6987,Eyerim,NO
6988,Eyerim,NO
6989,Eyerim,NO
6990,Eyerim,NO
6991,Eyerim,NO
6992,Eyerim,NO
6993,Eyerim,NO
6994,Eyerim,NO
6995,Eyerim,NO
6996,Eyerim,NO
6997,Eyerim,NO
6998,Eyerim,NO
6999,Eyerim,NO
7000,Eyerim,NO
7001,Eyerim,NO
7002,Eyerim,NO
7003,Eyerim,NO
7004,Eyerim,NO
7005,Eyerim,NO
7006,Eyerim,NO
7007,Eyerim,NO
7008,Eyerim,NO
7009,Eyerim,NO
7010,Eyerim,NO
7011,Eyerim,NO
7012,Eyerim,NO
7013,Eyerim,NO
7014,Eyerim,NO
7015,Eyerim,NO
7016,Eyerim,NO
7017,Eyerim,NO
7018,Eyerim,NO
7019,Eyerim,NO
7020,Eyerim,NO
7021,Eyerim,YES
7022,Eyerim,NO
7023,Eyerim,NO
7024,Eyerim,NO
7025,Eyerim,NO
7026,Eyerim,NO
7027,Eyerim,NO
7028,Eyerim,NO
7029,Eyerim,NO
7030,Eyerim,NO
7031,Eyerim,NO
7032,Eyerim,NO
7033,Eyerim,NO
7034,Eyerim,NO
7035,Eyerim,NO
7036,Eyerim,NO
7037,Eyerim,NO
7038,Eyerim,NO
7039,Eyerim,NO
7040,Eyerim,NO
7041,Eyerim,NO
7042,Eyerim,NO
7043,Eyerim,NO
7044,Eyerim,NO
7045,Eyerim,NO
7046,Eyerim,NO
7047,Eyerim,NO
7048,Eyerim,NO
7049,Eyerim,NO
7050,Eyerim,NO
7051,Eyerim,NO
7052,Eyerim,NO
7053,Eyerim,NO
7054,Eyerim,NO
7055,Eyerim,NO
7056,Eyerim,NO
7057,Eyerim,NO
7058,Eyerim,NO
7059,Eyerim,NO
7060,Eyerim,NO
7061,Eyerim,NO
7062,Eyerim,NO
7063,Eyerim,NO
7064,Eyerim,NO
7065,Eyerim,NO
7066,Eyerim,NO
7067,Eyerim,NO
7068,Eyerim,NO
7069,Eyerim,NO
7070,Eyerim,NO
7071,Eyerim,NO
7072,Eyerim,NO
7073,Eyerim,NO
7074,Eyerim,NO
7075,Eyerim,NO
7076,Eyerim,NO
7077,Eyerim,NO
7078,Eyerim,NO
7079,Eyerim,NO
7080,Eyerim,NO
7081,Eyerim,NO
7082,Eyerim,NO
7083,Eyerim,NO
7084,Eyerim,NO
7085,Eyerim,NO
7086,Eyerim,NO
7087,Eyerim,NO
7088,Eyerim,YES
7089,Eyerim,NO
7090,Eyerim,NO
7091,Eyerim,NO
7092,Eyerim,NO
7093,Eyerim,NO
7094,Eyerim,NO
7095,Eyerim,YES
7096,Eyerim,NO
7097,Eyerim,YES
7098,Eyerim,YES
7099,Eyerim,YES
7100,Eyerim,NO
7101,Eyerim,YES
7102,Eyerim,NO
7103,Eyerim,NO
7104,Eyerim,NO
7105,Eyerim,NO
7106,Eyerim,NO
7107,Eyerim,NO
7108,Eyerim,NO
7109,Eyerim,YES
7110,Eyerim,YES
7111,Eyerim,NO
7112,Eyerim,YES
7113,Eyerim,YES
7114,Eyerim,YES
7115,Eyerim,NO
7116,Eyerim,NO
7117,Eyerim,NO
7118,Eyerim,NO
7119,Eyerim,NO
7120,Eyerim,NO
7121,Eyerim,NO
7122,Eyerim,NO
7123,Eyerim,YES
7124,Eyerim,NO
7125,Eyerim,YES
7126,Eyerim,YES
7127,Eyerim,YES
7128,Eyerim,NO
7129,Eyerim,NO
7130,Eyerim,YES
7131,Eyerim,NO
7132,Eyerim,NO
7133,Eyerim,NO
7134,Eyerim,YES
7135,Eyerim,YES
7136,Eyerim,YES
7137,Eyerim,NO
7138,Eyerim,NO
7139,Eyerim,NO
7140,Eyerim,NO
7141,Eyerim,YES
7142,Eyerim,NO
7143,Eyerim,YES
7144,Eyerim,YES
7145,Eyerim,YES
7146,Eyerim,NO
7147,Eyerim,YES
7148,Eyerim,NO
7149,Eyerim,NO
7150,Eyerim,NO
7151,Eyerim,NO
7152,Eyerim,NO
7153,Eyerim,NO
7154,Eyerim,NO
7155,Eyerim,NO
7156,Eyerim,YES
7157,Eyerim,YES
7158,Eyerim,NO
7159,Eyerim,NO
7160,Eyerim,YES
7161,Eyerim,YES
7162,Eyerim,YES
7163,Eyerim,YES
7164,Eyerim,YES
7165,Eyerim,YES
7166,Eyerim,YES
7167,Eyerim,YES
7168,Eyerim,YES
7169,Eyerim,YES
7170,Eyerim,YES
7171,Eyerim,YES
7172,Eyerim,YES
7173,Eyerim,NO
7174,Eyerim,YES
7175,Eyerim,NO
7176,Eyerim,YES
7177,Eyerim,YES
7178,Eyerim,YES
7179,Eyerim,YES
7180,Eyerim,NO
7181,Eyerim,YES
7182,Eyerim,YES
7183,Eyerim,YES
7184,Eyerim,YES
7185,Eyerim,YES
7186,Eyerim,YES
7187,Eyerim,NO
7188,Eyerim,NO
7189,Eyerim,NO
7190,Eyerim,NO
7191,Eyerim,NO
7192,Eyerim,NO
7193,Eyerim,YES
7194,Eyerim,NO
7195,Eyerim,YES
7196,Eyerim,YES
7197,Eyerim,YES
7198,Eyerim,NO
7199,Eyerim,YES
7200,Eyerim,YES
7201,Eyerim,YES
7202,Eyerim,NO
7203,Eyerim,NO
7204,Eyerim,YES
7205,Eyerim,NO
7206,Eyerim,YES
7207,Eyerim,YES
7208,Eyerim,YES
7209,Eyerim,NO
7210,Eyerim,NO
7211,Eyerim,NO
7212,Eyerim,NO
7213,Eyerim,NO
7214,Eyerim,NO
7215,Eyerim,NO
7216,Eyerim,NO
7217,Eyerim,NO
7218,Eyerim,NO
7219,Eyerim,NO
7220,Eyerim,NO
7221,Eyerim,NO
7222,Eyerim,NO
7223,Eyerim,NO
7224,Eyerim,NO
7225,Eyerim,NO
7226,Eyerim,NO
7227,Eyerim,NO
7228,Eyerim,NO
7229,Eyerim,NO
7230,Eyerim,NO
7231,Eyerim,NO
7232,Eyerim,NO
7233,Eyerim,NO
7234,Eyerim,NO
7235,Eyerim,NO
7236,Eyerim,NO
7237,Eyerim,NO
7238,Eyerim,NO
7239,Eyerim,NO
7240,Eyerim,NO
7241,Eyerim,NO
7242,Eyerim,NO
7243,Eyerim,NO
7244,Eyerim,NO
7245,Eyerim,NO
7246,Eyerim,NO
7247,Eyerim,NO
7248,Eyerim,NO
7249,Eyerim,NO
7250,Eyerim,NO
7251,Eyerim,NO
7252,Eyerim,NO
7253,Eyerim,NO
7254,Eyerim,NO
7255,Eyerim,NO
7256,Eyerim,NO
7257,Eyerim,NO
7258,Eyerim,NO
7259,Eyerim,NO
7260,Eyerim,NO
7261,Eyerim,NO
7262,Eyerim,NO
7263,Eyerim,NO
7264,Eyerim,NO
7265,Eyerim,NO
7266,Eyerim,NO
7267,Eyerim,NO
7268,Eyerim,NO
7269,Eyerim,NO
7270,Eyerim,NO
7271,Eyerim,NO
7272,Eyerim,NO
7273,Eyerim,NO
7274,Eyerim,NO
7275,Eyerim,NO
7276,Eyerim,NO
7277,Eyerim,NO
7278,Eyerim,NO
7279,Eyerim,NO
7280,Eyerim,NO
7281,Eyerim,NO
7282,Eyerim,NO
7283,Eyerim,NO
7284,Eyerim,NO
7285,Eyerim,NO
7286,Eyerim,NO
7287,Eyerim,NO
7288,Eyerim,NO
7289,Eyerim,NO
7290,Eyerim,NO
7291,Eyerim,NO
7292,Eyerim,NO
7293,Eyerim,NO
7294,Eyerim,NO
7295,Eyerim,NO
7296,Eyerim,NO
7297,Eyerim,NO
7298,Eyerim,NO
7299,Eyerim,NO
7300,Eyerim,NO
7301,Eyerim,NO
7302,Eyerim,NO
7303,Eyerim,NO
7304,Eyerim,NO
7305,Eyerim,NO
7306,Eyerim,NO
7307,Eyerim,NO
7308,Eyerim,NO
7309,Eyerim,NO
7310,Eyerim,NO
7311,Eyerim,NO
7312,Eyerim,NO
7313,Eyerim,NO
7314,Eyerim,NO
7315,Eyerim,NO
7316,Eyerim,NO
7317,Eyerim,NO
7318,Eyerim,NO
7319,Eyerim,NO
7320,Eyerim,NO
7321,Eyerim,NO
7322,Eyerim,NO
7323,Eyerim,NO
7324,Eyerim,NO
7325,Eyerim,NO
7326,Eyerim,NO
7327,Eyerim,NO
7328,Eyerim,NO
7329,Eyerim,NO
7330,Eyerim,NO
7331,Eyerim,NO
7332,Eyerim,NO
7333,Eyerim,NO
7334,Eyerim,NO
7335,Eyerim,NO
7336,Eyerim,NO
7337,Eyerim,NO
7338,Eyerim,NO
7339,Eyerim,NO
7340,Eyerim,NO
7341,Eyerim,NO
7342,Eyerim,NO
7343,Eyerim,NO
7344,Eyerim,NO
7345,Eyerim,NO
7346,Eyerim,NO
7347,Eyerim,NO
7348,Eyerim,NO
7349,Eyerim,NO
7350,Eyerim,NO
7351,Eyerim,NO
7352,Eyerim,NO
7353,Eyerim,NO
7354,Eyerim,NO
7355,Eyerim,NO
7356,Eyerim,NO
7357,Eyerim,NO
7358,Eyerim,NO
7359,Eyerim,NO
7360,Eyerim,NO
7361,Eyerim,NO
7362,Eyerim,NO
7363,Eyerim,NO
7364,Eyerim,NO
7365,Eyerim,NO
7366,Eyerim,NO
7367,Eyerim,NO
7368,Eyerim,NO
7369,Eyerim,NO
7370,Eyerim,NO
7371,Eyerim,NO
7372,Eyerim,NO
7373,Eyerim,NO
7374,Eyerim,NO
7375,Eyerim,NO
7376,Eyerim,NO
7377,Eyerim,NO
7378,Eyerim,NO
7379,Eyerim,NO
7380,Eyerim,NO
7381,Eyerim,NO
7382,Eyerim,NO
7383,Eyerim,NO
7384,Eyerim,NO
7385,Eyerim,NO
7386,Eyerim,NO
7387,Eyerim,NO
7388,Eyerim,NO
7389,Eyerim,NO
7390,Eyerim,NO
7391,Eyerim,NO
7392,Eyerim,NO
7393,Eyerim,NO
7394,Eyerim,NO
7395,Eyerim,NO
7396,Eyerim,NO
7397,Eyerim,NO
7398,Eyerim,NO
7399,Eyerim,NO
7400,Eyerim,NO
7401,Eyerim,NO
7402,Eyerim,NO
7403,Eyerim,NO
7404,Eyerim,NO
7405,Eyerim,NO
7406,Eyerim,NO
7407,Eyerim,NO
7408,Eyerim,NO
7409,Eyerim,NO
7410,Eyerim,NO
7411,Eyerim,NO
7412,Eyerim,NO
7413,Eyerim,NO
7414,Eyerim,NO
7415,Eyerim,NO
7416,Eyerim,NO
7417,Eyerim,NO
7418,Eyerim,NO
7419,Eyerim,NO
7420,Eyerim,NO
7421,Eyerim,NO
7422,Eyerim,NO
7423,Eyerim,NO
7424,Eyerim,NO
7425,Eyerim,NO
7426,Eyerim,NO
7427,Eyerim,NO
7428,Eyerim,NO
7429,Eyerim,NO
7430,Eyerim,NO
7431,Eyerim,NO
7432,Eyerim,NO
7433,Eyerim,NO
7434,Eyerim,NO
7435,Eyerim,NO
7436,Eyerim,NO
7437,Eyerim,NO
7438,Eyerim,NO
7439,Eyerim,NO
7440,Eyerim,NO
7441,Eyerim,NO
7442,Eyerim,NO
7443,Eyerim,NO
7444,Eyerim,NO
7445,Eyerim,NO
7446,Eyerim,NO
7447,Eyerim,NO
7448,Eyerim,NO
7449,Eyerim,NO
7450,Eyerim,NO
7451,Eyerim,NO
7452,Eyerim,NO
7453,Eyerim,NO
7454,Eyerim,NO
7455,Eyerim,NO
7456,Eyerim,NO
7457,Eyerim,NO
7458,Eyerim,NO
7459,Eyerim,NO
7460,Eyerim,NO
7461,Eyerim,NO
7462,Eyerim,NO
7463,Eyerim,NO
7464,Eyerim,NO
7465,Eyerim,NO
7466,Eyerim,NO
7467,Eyerim,NO
7468,Eyerim,NO
7469,Eyerim,NO
7470,Eyerim,NO
7471,Eyerim,NO
7472,Eyerim,NO
7473,Eyerim,NO
7474,Eyerim,NO
7475,Eyerim,NO
7476,Eyerim,NO
7477,Eyerim,NO
7478,Eyerim,NO
7479,Eyerim,NO
7480,Eyerim,NO
7481,Eyerim,NO
7482,Eyerim,NO
7483,Eyerim,NO
7484,Eyerim,NO
7485,Eyerim,NO
7486,Eyerim,NO
7487,Eyerim,NO
7488,Eyerim,NO
7489,Eyerim,NO
7490,Eyerim,NO
7491,Eyerim,NO
7492,Eyerim,NO
7493,Eyerim,NO
7494,Eyerim,NO
7495,Eyerim,NO
7496,Eyerim,NO
7497,Eyerim,NO
7498,Eyerim,NO
7499,Eyerim,NO
7500,Eyerim,NO
7501,Eyerim,NO
7502,Eyerim,NO
7503,Eyerim,NO
7504,Eyerim,NO
7505,Eyerim,NO
7506,Eyerim,NO
7507,Eyerim,NO
7508,Eyerim,NO
7509,Eyerim,NO
7510,Eyerim,NO
7511,Eyerim,NO
7512,Eyerim,NO
7513,Eyerim,NO
7514,Eyerim,NO
7515,Eyerim,NO
7516,Eyerim,NO
7517,Eyerim,NO
7518,Eyerim,NO
7519,Eyerim,NO
7520,Eyerim,NO
7521,Eyerim,NO
7522,Eyerim,NO
7523,Eyerim,NO
7524,Eyerim,NO
7525,Eyerim,NO
7526,Eyerim,NO
7527,Eyerim,NO
7528,Eyerim,NO
7529,Eyerim,NO
7530,Eyerim,NO
7531,Eyerim,NO
7532,Eyerim,NO
7533,Eyerim,NO
7534,Eyerim,NO
7535,Eyerim,NO
7536,Eyerim,NO
7537,Eyerim,NO
7538,Eyerim,NO
7539,Eyerim,NO
7540,Eyerim,NO
7541,Eyerim,NO
7542,Eyerim,NO
7543,Eyerim,NO
7544,Eyerim,NO
7545,Eyerim,NO
7546,Eyerim,NO
7547,Eyerim,NO
7548,Eyerim,NO
7549,Eyerim,NO
7550,Eyerim,NO
7551,Eyerim,NO
7552,Eyerim,NO
7553,Eyerim,NO
7554,Eyerim,NO
7555,Eyerim,NO
7556,Eyerim,NO
7557,Eyerim,NO
7558,Eyerim,NO
7559,Eyerim,NO
7560,Eyerim,NO
7561,Eyerim,NO
7562,Eyerim,NO
7563,Eyerim,NO
7564,Eyerim,NO
7565,Eyerim,NO
7566,Eyerim,NO
7567,Eyerim,NO
7568,Eyerim,NO
7569,Eyerim,NO
7570,Eyerim,NO
7571,Eyerim,NO
7572,Eyerim,NO
7573,Eyerim,NO
7574,Eyerim,NO
7575,Eyerim,NO
7576,Eyerim,NO
7577,Eyerim,NO
7578,Eyerim,NO
7579,Eyerim,NO
7580,Eyerim,NO
7581,Eyerim,NO
7582,Eyerim,NO
7583,Eyerim,NO
7584,Eyerim,NO
7585,Eyerim,NO
7586,Eyerim,NO
7587,Eyerim,NO
7588,Eyerim,NO
7589,Eyerim,NO
7590,Eyerim,NO
7591,Eyerim,NO
7592,Eyerim,NO
7593,Eyerim,NO
7594,Eyerim,NO
7595,Eyerim,NO
7596,Eyerim,NO
7597,Eyerim,NO
7598,Eyerim,NO
7599,Eyerim,NO
7600,Eyerim,NO
7601,Eyerim,NO
7602,Eyerim,NO
7603,Eyerim,NO
7604,Eyerim,NO
7605,Eyerim,NO
7606,Eyerim,NO
7607,Eyerim,NO
7608,Eyerim,NO
7609,Eyerim,NO
7610,Eyerim,NO
7611,Eyerim,NO
7612,Eyerim,NO
7613,Eyerim,NO
7614,Eyerim,NO
7615,Eyerim,NO
7616,Eyerim,NO
7617,Eyerim,NO
7618,Eyerim,NO
7619,Eyerim,NO
7620,Eyerim,NO
7621,Eyerim,NO
7622,Eyerim,NO
7623,Eyerim,NO
7624,Eyerim,NO
7625,Eyerim,NO
7626,Eyerim,NO
7627,Eyerim,NO
7628,Eyerim,NO
7629,Eyerim,YES
7630,Eyerim,YES
7631,Eyerim,NO
7632,Eyerim,NO
7633,Eyerim,NO
7634,Eyerim,NO
7635,Eyerim,NO
7636,Eyerim,NO
7637,Eyerim,NO
7638,Eyerim,NO
7639,Eyerim,NO
7640,Eyerim,NO
7641,Eyerim,NO
7642,Eyerim,NO
7643,Eyerim,NO
7644,Eyerim,NO
7645,Eyerim,NO
7646,Eyerim,NO
7647,Eyerim,NO
7648,Eyerim,NO
7649,Eyerim,NO
7650,Eyerim,NO
7651,Eyerim,NO
7652,Eyerim,NO
7653,Eyerim,NO
7654,Eyerim,NO
7655,Eyerim,NO
7656,Eyerim,NO
7657,Eyerim,NO
7658,Eyerim,NO
7659,Eyerim,NO
7660,Eyerim,NO
7661,Eyerim,NO
7662,Eyerim,NO
7663,Eyerim,NO
7664,Eyerim,NO
7665,Eyerim,NO
7666,Eyerim,NO
7667,Eyerim,NO
7668,Eyerim,NO
7669,Eyerim,NO
7670,Eyerim,NO
7671,Eyerim,NO
7672,Eyerim,NO
7673,Eyerim,NO
7674,Eyerim,NO
7675,Eyerim,NO
7676,Eyerim,NO
7677,Eyerim,NO
7678,Eyerim,NO
7679,Eyerim,NO
7680,Eyerim,NO
7681,Eyerim,NO
7682,Eyerim,NO
7683,Eyerim,NO
7684,Eyerim,NO
7685,Eyerim,NO
7686,Eyerim,NO
7687,Eyerim,NO
7688,Eyerim,NO
7689,Eyerim,NO
7690,Eyerim,NO
7691,Eyerim,NO
7692,Eyerim,NO
7693,Eyerim,NO
7694,Eyerim,NO
7695,Eyerim,NO
7696,Eyerim,NO
7697,Eyerim,NO
7698,Eyerim,NO
7699,Eyerim,NO
7700,Eyerim,YES
7701,Eyerim,YES
7702,Eyerim,YES
7703,Eyerim,NO
7704,Eyerim,NO
7705,Eyerim,NO
7706,Eyerim,NO
7707,Eyerim,NO
7708,Eyerim,NO
7709,Eyerim,NO
7710,Eyerim,NO
7711,Eyerim,NO
7712,Eyerim,NO
7713,Eyerim,NO
7714,Eyerim,NO
7715,Eyerim,NO
7716,Eyerim,NO
7717,Eyerim,NO
7718,Eyerim,NO
7719,Eyerim,NO
7720,Eyerim,NO
7721,Eyerim,NO
7722,Eyerim,NO
7723,Eyerim,NO
7724,Eyerim,NO
7725,Eyerim,NO
7726,Eyerim,NO
7727,Eyerim,NO
7728,Eyerim,NO
7729,Eyerim,NO
7730,Eyerim,NO
7731,Eyerim,NO
7732,Eyerim,NO
7733,Eyerim,NO
7734,Eyerim,NO
7735,Eyerim,NO
7736,Eyerim,NO
7737,Eyerim,NO
7738,Eyerim,NO
7739,Eyerim,NO
7740,Eyerim,NO
7741,Eyerim,NO
7742,Eyerim,NO
7743,Eyerim,NO
7744,Eyerim,NO
7745,Eyerim,NO
7746,Eyerim,NO
7747,Eyerim,NO
7748,Eyerim,NO
7749,Eyerim,NO
7750,Eyerim,NO
7751,Eyerim,NO
7752,Eyerim,NO
7753,Eyerim,NO
7754,Eyerim,NO
7755,Eyerim,NO
7756,Eyerim,NO
7757,Eyerim,NO
7758,Eyerim,NO
7759,Eyerim,NO
7760,Eyerim,NO
7761,Eyerim,NO
7762,Eyerim,NO
7763,Eyerim,NO
7764,Eyerim,NO
7765,Eyerim,NO
7766,Eyerim,NO
7767,Eyerim,NO
7768,Eyerim,NO
7769,Eyerim,NO
7770,Eyerim,NO
7771,Eyerim,NO
7772,Eyerim,NO
7773,Eyerim,NO
7774,Eyerim,NO
7775,Eyerim,NO
7776,Eyerim,NO
7777,Eyerim,NO
7778,Eyerim,NO
7779,Eyerim,NO
7780,Eyerim,NO
7781,Eyerim,NO
7782,Eyerim,NO
7783,Eyerim,NO
7784,Eyerim,NO
7785,Eyerim,NO
7786,Eyerim,NO
7787,Eyerim,NO
7788,Eyerim,NO
7789,Eyerim,NO
7790,Eyerim,NO
7791,Eyerim,NO
7792,Eyerim,NO
7793,Eyerim,NO
7794,Eyerim,NO
7795,Eyerim,NO
7796,Eyerim,NO
7797,Eyerim,NO
7798,Eyerim,NO
7799,Eyerim,NO
7800,Eyerim,NO
7801,Eyerim,NO
7802,Eyerim,NO
7803,Eyerim,NO
7804,Eyerim,NO
7805,Eyerim,NO
7806,Eyerim,NO
7807,Eyerim,NO
7808,Eyerim,NO
7809,Eyerim,NO
7810,Eyerim,NO
7811,Eyerim,NO
7812,Eyerim,NO
7813,Eyerim,NO
7814,Eyerim,NO
